id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
celo-euro,eurm,Mento Euro,EUR,1.16,1576949,1675.58,1364239.676383153,-0.30184,2026-08-31T11:56:30.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.661e-05,1049257,3892.15,18534124233.14,-0.13575,2026-08-31T11:56:30.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059251,1015748,152.09,17143032.563007,,2026-08-30T01:33:20.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,618276,717.18,541556.5405305573,-1.93289,2026-08-31T11:56:30.000Z
tether-eurt,eurt,Euro Tether,EUR,0.058996,245063,31.67,4153902.7318629995,2.10304,2026-08-31T11:56:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.192141,221774,348.99,1154230.70057062,0.00099,2026-08-31T11:56:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031429,188971,291.33,601258753.7968985,-0.56357,2026-08-31T11:56:30.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185842,2677.08,160000.0,0.19058,2026-08-31T11:56:30.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062714,182505,1535.85,291000000.0,-0.47756,2026-08-31T11:56:30.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,180733,1017250,156110.0336,0.01594,2026-08-31T11:56:30.000Z
real-mxn,mxne,Real MXN,MXN,0.058579,83710,39.27,1428994.67,,2026-08-30T03:13:20.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774377,80120,75.74,10346465.27979865,-0.02608,2026-08-31T11:56:30.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059038,57195,150.29,968788.6930900001,0.64828,2026-08-31T11:56:30.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01605985,25875,22.06,1611188.776478062,,2026-08-31T11:56:30.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
seur,seur,sEUR,EUR,0.01848619,18393.83,0.924309,995003.8666365609,,2026-06-27T06:42:30.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062129,680.44,1.84,10952.02504179932,,2026-08-31T09:48:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.442833,0.0,361.87,0.0,-0.94204,2026-08-31T11:56:30.000Z
