id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
ageur,eura,EURA,EUR,1.15,1577989,1499.3,1373821.376007733,-0.17706,2026-09-20T10:11:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.15,1569427,31044,1368902.812088283,-0.6961,2026-09-20T10:11:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.689e-05,1054440,9534.13,18534124233.14,-0.13191,2026-09-20T10:11:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059595,1021640,4.02,17143032.563007,0.00074,2026-09-19T12:13:00.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,599534,283.13,524152.6596441626,-0.29908,2026-09-20T10:11:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,366737,634121,319147.8536,-0.03815,2026-09-20T10:11:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.079783,331412,23.14,4153902.7318629995,34.39289,2026-09-20T10:11:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.194526,214293,39.79,1101853.004152166,-0.06069,2026-09-20T10:11:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032083,202530,242.33,631258753.7968985,0.10074,2026-09-20T10:11:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.0006348,184726,3803.62,291000000.0,0.68048,2026-09-20T10:11:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,183671,15482.32,160000.0,0.31811,2026-09-20T10:11:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058163,83114,10.18,1428994.67,,2026-09-20T09:25:40.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00772735,79952,21544,10346607.84432118,-0.35296,2026-09-20T10:11:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058944,68894,770.26,1168788.69309,0.377,2026-09-20T10:11:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01594212,25776,2.95,1616827.365614742,0.02332,2026-09-20T10:11:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061663,678.39,1.83,11001.49053576554,,2026-09-14T20:57:50.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.444824,0.0,162.01,0.0,-1.81076,2026-09-20T10:11:20.000Z
