id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
stablr-euro,eurr,StablR Euro,EUR,0.121033,2074880,5.89,17143032.563007,,2026-09-14T12:28:40.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.193654,1772660,2895.38,9153687.38,-0.04809,2026-09-16T10:23:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.15,1593514,4601.63,1382313.863594608,0.024,2026-09-16T10:23:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.16,1565525,3688.27,1354314.906281173,0.46549,2026-09-16T10:23:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.686e-05,1053940,7200.83,18534124233.14,-0.1884,2026-09-16T10:23:20.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,595762,648.84,524148.3078995663,0.15141,2026-09-16T10:23:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.058974,244974,41.56,4153902.7318629995,,2026-09-14T07:52:40.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,225022,2177555,195175.4036,-0.03768,2026-09-16T10:23:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.194362,213588,1683.55,1098908.621208226,0.7935,2026-09-16T10:23:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032004,202029,306.24,631258753.7968985,0.084,2026-09-16T10:23:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,184860,3343.0,160000.0,0.08065,2026-09-16T10:23:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062768,182656,11052.58,291000000.0,0.02267,2026-09-16T10:23:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058417,83478,61.67,1428994.67,,2026-09-15T22:31:30.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.0077401,80084,133.66,10346607.84432118,0.12471,2026-09-16T10:23:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059283,57433,555.05,968788.6930900001,-0.22788,2026-09-16T10:23:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01594084,25774,4.0,1616827.365614742,-0.03093,2026-09-15T20:36:10.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061663,678.39,1.83,11001.49053576554,,2026-09-14T20:57:50.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.448922,0.0,615.33,0.0,1.77201,2026-09-16T10:23:20.000Z
