id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
brl1,brl1,BRL1,BRL,0.195992,2902249,661781,14807964.54,0.91999,2026-09-09T10:11:20.000Z
par-stablecoin,par,Parallel,EUR,1.24,2773717,81.43,2240894.0,-0.13479,2026-09-09T10:11:20.000Z
mxnb,mxnb,MXNB,MXN,0.059148,2395471,768.55,40499943.51821,0.17255,2026-09-09T10:11:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.195345,1792027,10258.42,9173652.5,0.96488,2026-09-09T10:11:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.16,1614521,25433,1388269.465226394,0.09246,2026-09-09T10:11:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.16,1574303,4220.59,1356035.21421811,-0.16838,2026-09-09T10:11:20.000Z
bilira,tryb,BiLira,TRY,0.02048033,1380833,5.69,67422430.983414,,2026-09-04T07:42:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.7e-05,1056375,17260.46,18534124233.14,0.10741,2026-09-09T10:11:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059641,1022419,9.91,17143032.563007,,2026-09-09T10:11:20.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.12,607270,296.21,541556.5405305573,-0.16713,2026-09-09T10:11:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,252807,1708476,217530.5336,0.10767,2026-09-09T10:11:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.060447,251090,188.62,4153902.7318629995,,2026-09-09T07:58:00.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.19605,208001,3999.05,1061058.730584194,0.34604,2026-09-09T10:11:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031726,190754,1793.7,601258753.7968985,0.09616,2026-09-09T10:11:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,186149,2854.42,160000.0,0.08941,2026-09-09T10:11:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063165,183809,2082.57,291000000.0,0.00593,2026-09-09T10:11:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058861,84113,140.73,1428994.67,,2026-09-02T21:10:50.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774359,80119,234.41,10346607.74865894,-0.01307,2026-09-09T10:11:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059634,57427,1012.76,968788.6930900001,0.10636,2026-09-09T10:11:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01596207,25798,87.23,1616191.117866187,,2026-09-04T16:56:10.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062136,678.85,1.67,10925.17644378038,,2026-09-03T20:59:00.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.450684,0.0,277.93,0.0,0.18212,2026-09-09T10:11:20.000Z
