id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
idrx,idrx,IDRX,IDR,5.654e-05,1047973,52017,18534124233.14,-0.32961,2026-08-27T16:54:30.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.15,622389,570.5,541556.5405305573,0.33024,2026-08-27T16:54:30.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.17,273263,1258261,234523.0136,0.02267,2026-08-27T16:54:30.000Z
tether-eurt,eurt,Euro Tether,EUR,0.054534,226528,69.1,4153902.7318629995,,2026-08-26T03:56:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.193934,216063,1279.72,1114099.836510052,-0.34428,2026-08-27T16:54:30.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.17,186441,3410.73,160000.0,-0.05973,2026-08-27T16:54:30.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062757,182633,7883.51,291000000.0,-0.2268,2026-08-27T16:54:30.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774504,164901,96.01,21290976.72519865,-0.01798,2026-08-27T16:54:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00033537,95334,268.1,284258753.7968985,3.79998,2026-08-27T16:54:30.000Z
real-mxn,mxne,Real MXN,MXN,0.058895,84161,3593.07,1428994.67,,2026-08-27T16:54:30.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058841,57005,558.75,968788.6930900001,0.0782,2026-08-27T16:54:30.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061794,50324,1.61,814379.4936947487,,2026-08-19T22:40:30.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01618571,25981,31.75,1605143.780774462,-0.09436,2026-08-27T16:54:30.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
seur,seur,sEUR,EUR,0.01848619,18393.83,0.924309,995003.8666365609,,2026-06-27T06:42:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.447898,0.0,434.23,0.0,0.02232,2026-08-27T16:54:30.000Z
