id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
newrails-euro,eurw,Newrails Euro,EUR,1.16,285700,962734,246103.5036,-0.10171,2026-09-08T10:12:30.000Z
tether-eurt,eurt,Euro Tether,EUR,0.057145,237375,30.89,4153902.7318629995,,2026-09-06T22:03:10.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.19537,211206,3.26,1081059.47971436,-0.0177,2026-09-08T10:12:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031694,190566,452.95,601258753.7968985,0.05564,2026-09-08T10:12:30.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185989,2615.87,160000.0,-0.08611,2026-09-08T10:12:30.000Z
argentine-peso,wars,Argentine Peso,ARS,0.0006316,183794,12599.34,291000000.0,-0.14213,2026-09-08T10:12:30.000Z
real-mxn,mxne,Real MXN,MXN,0.058861,84113,140.73,1428994.67,,2026-09-02T21:10:50.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774442,80128,129.65,10346607.74865894,0.00164,2026-09-08T10:12:30.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.05957,57711,191.89,968788.6930900001,0.65536,2026-09-08T10:12:30.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01596207,25798,87.23,1616191.117866187,,2026-09-04T16:56:10.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062136,678.85,1.67,10925.17644378038,,2026-09-03T20:59:00.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.449851,0.0,557.29,0.0,-0.08718,2026-09-08T10:12:30.000Z
