id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
newrails-euro,eurw,Newrails Euro,EUR,1.16,220065,2358581,189860.0936,-0.3426,2026-09-11T10:06:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.196684,210137,8688.62,1068274.729071574,0.22975,2026-09-11T10:06:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031741,200364,584.46,631258753.7968985,0.18274,2026-09-11T10:06:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185666,2962.56,160000.0,-0.36735,2026-09-11T10:06:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063013,183365,3204.01,291000000.0,-0.22832,2026-09-11T10:06:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058861,84113,140.73,1428994.67,,2026-09-02T21:10:50.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00775327,80222,161.92,10346607.84432118,0.14192,2026-09-11T10:06:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059371,57517,1066.92,968788.6930900001,-0.49843,2026-09-11T10:06:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01595633,25788,14.53,1616209.753568861,,2026-09-11T10:06:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062076,681.09,1.91,10971.83518684179,,2026-09-11T00:21:10.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.441763,0.0,1120.61,0.0,-2.38041,2026-09-11T10:06:20.000Z
