id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
compliant-naira,cngn,Compliant Naira,NGN,0.00072521,3532015,16810.07,4870365393.913753,-0.31888,2026-09-02T10:00:30.000Z
bilira,tryb,BiLira,TRY,0.02085411,3459165,20854,165874504.801872,,2026-08-31T17:22:00.000Z
brl1,brl1,BRL1,BRL,0.193678,2948799,263200,15224917.54,0.52756,2026-09-02T10:00:30.000Z
par-stablecoin,par,Parallel,EUR,1.23,2747564,189.66,2240894.0,-0.85596,2026-09-02T10:00:30.000Z
mxnb,mxnb,MXNB,MXN,0.058801,2148648,2916.79,36541505.67821,0.04225,2026-09-02T10:00:30.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.193035,1683919,1930.34,8723652.5,0.13036,2026-09-02T10:00:30.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.16,1634883,5672.48,1412939.194443572,-0.06573,2026-09-02T10:00:30.000Z
celo-euro,eurm,Mento Euro,EUR,1.16,1580595,5037.48,1364239.676383153,0.08916,2026-09-02T10:00:30.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.653e-05,1047724,18051.53,18534124233.14,-0.54715,2026-09-02T10:00:30.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059804,1025196,42.08,17143032.563007,0.62293,2026-09-02T10:00:30.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,619005,460.9,541556.5405305573,0.14551,2026-09-02T10:00:30.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,253851,1475671,219443.4136,-0.19459,2026-09-02T10:00:30.000Z
tether-eurt,eurt,Euro Tether,EUR,0.055565,230805,0.067046,4153902.7318629995,,2026-09-02T10:00:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.193782,215202,4650.57,1110497.47091415,0.38552,2026-09-02T10:00:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031411,188854,348.44,601258753.7968985,-0.63893,2026-09-02T10:00:30.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185215,4788.55,160000.0,-0.23931,2026-09-02T10:00:30.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063268,184105,12713.54,291000000.0,0.68813,2026-09-02T10:00:30.000Z
real-mxn,mxne,Real MXN,MXN,0.058834,84074,234.9,1428994.67,,2026-09-02T09:45:30.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774326,80114,175.72,10346465.27979865,-0.00219,2026-09-02T10:00:30.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059084,57238,162.3,968788.6930900001,0.0343,2026-09-02T10:00:30.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01600136,25824,60.02,1613925.601507732,-0.35637,2026-09-02T10:00:30.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062129,680.44,1.84,10952.02504179932,,2026-08-31T09:48:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.450131,0.0,567.8,0.0,-0.01464,2026-09-02T10:00:30.000Z
