id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
brl1,brl1,BRL1,BRL,0.193958,2958814,108040,15254917.54,-0.33657,2026-09-06T09:46:20.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.00072872,2879766,1331.61,3951822385.286523,-0.08375,2026-09-06T09:46:20.000Z
par-stablecoin,par,Parallel,EUR,1.25,2798609,137.18,2240894.0,1.00285,2026-09-06T09:46:20.000Z
mxnb,mxnb,MXNB,MXN,0.059275,2397881,332.41,40453764.65821,0.05922,2026-09-06T09:46:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.194248,1752824,284.41,9023652.5,0.05573,2026-09-06T09:46:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.16,1637119,23184,1409979.023930994,-0.02252,2026-09-06T09:46:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.16,1574177,1806.64,1356196.229530643,0.05967,2026-09-06T09:46:20.000Z
bilira,tryb,BiLira,TRY,0.02048033,1380833,5.69,67422430.983414,,2026-09-04T07:42:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.689e-05,1054460,4778.79,18534124233.14,0.15935,2026-09-06T09:46:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059809,1025314,34.22,17143032.563007,,2026-09-03T05:37:00.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.13,609642,204.95,541556.5405305573,-0.57348,2026-09-06T09:46:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,297956,119054,256610.0536,0.0289,2026-09-06T09:46:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.057527,238963,279.41,4153902.7318629995,6.60526,2026-09-06T07:46:40.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.195433,211274,2.47,1081054.368294639,0.00971,2026-09-06T09:46:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031549,189689,349.93,601258753.7968985,-0.10618,2026-09-06T09:46:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185714,1810.35,160000.0,-0.00472,2026-09-06T09:46:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063587,185037,3868.02,291000000.0,0.28766,2026-09-06T09:46:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058861,84113,140.73,1428994.67,,2026-09-02T21:10:50.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774554,80139,70.06,10346479.60305894,-0.01057,2026-09-06T09:46:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059368,57516,178.09,968788.6930900001,0.0613,2026-09-06T09:46:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01596207,25798,87.23,1616191.117866187,,2026-09-04T16:56:10.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062136,678.85,1.67,10925.17644378038,,2026-09-03T20:59:00.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.449842,0.0,667.39,0.0,-0.16247,2026-09-06T09:46:20.000Z
