id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
mxnb,mxnb,MXNB,MXN,0.058793,2315234,54911,39379262.49821,-0.00552,2026-09-04T10:02:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.193793,1748756,9419.86,9023652.5,0.31671,2026-09-04T10:02:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.16,1637409,78947,1408247.062094975,0.13259,2026-09-04T10:02:20.000Z
celo-euro,eurm,Mento Euro,EUR,1.16,1577771,4341.88,1364239.676383153,-0.34682,2026-09-04T10:02:20.000Z
bilira,tryb,BiLira,TRY,0.02048033,1380833,5.69,67422430.983414,0.15687,2026-09-04T07:42:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.666e-05,1050201,4961.94,18534124233.14,0.30328,2026-09-04T10:02:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059809,1025314,34.22,17143032.563007,,2026-09-03T05:37:00.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.13,610531,538.69,541556.5405305573,-0.30518,2026-09-04T10:02:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,369802,1254112,318341.6936,0.15302,2026-09-04T10:02:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.195037,207563,3057.9,1064275.400187118,-0.5859,2026-09-04T10:02:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.000314,188802,443.77,601258753.7968985,0.00475,2026-09-04T10:02:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,185930,3213.57,160000.0,0.08474,2026-09-04T10:02:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063116,183672,34801,291000000.0,0.23436,2026-09-04T10:02:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.02221316,92271,30.18,4153902.7318629995,,2026-09-04T01:36:50.000Z
real-mxn,mxne,Real MXN,MXN,0.058861,84113,140.73,1428994.67,,2026-09-02T21:10:50.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00773646,80046,74.03,10346479.60305894,-0.11894,2026-09-04T10:02:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.059273,57424,506.08,968788.6930900001,0.86432,2026-09-04T10:02:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01595941,25794,87.21,1616191.117866187,-0.25787,2026-09-04T10:02:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.062136,678.85,1.67,10925.17644378038,,2026-09-03T20:59:00.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.445912,0.0,2121.53,0.0,-1.237,2026-09-04T10:02:20.000Z
