id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
brazilian-real,wbrl,Brazilian real,BRL,0.192775,1681728,525.88,8723652.5,-0.32711,2026-08-25T06:08:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.17,1653496,29658,1418122.962083455,-0.19966,2026-08-25T06:08:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.06506,1115318,2906.42,17143032.563007,,2026-08-25T05:57:50.000Z
idrx,idrx,IDRX,IDR,5.658e-05,1048709,8689.45,18534124233.14,-0.45781,2026-08-25T06:08:20.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.16,627468,800.43,541556.5405305573,0.86462,2026-08-25T06:08:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.16,371543,2335786,318924.2736,-0.2716,2026-08-25T06:08:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.05543,230256,256.87,4153902.7318629995,,2026-08-25T06:08:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.194149,216032,432.84,1112692.142296729,-0.04149,2026-08-25T06:08:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.17,186719,4951.7,160000.0,-0.02742,2026-08-25T06:08:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062984,183286,23181,291000000.0,-1.33618,2026-08-25T06:08:20.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00774299,164858,33.92,21290976.72519865,-0.04272,2026-08-25T06:08:20.000Z
real-mxn,mxne,Real MXN,MXN,0.059206,84605,110.02,1428994.67,,2026-08-21T19:54:30.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032537,70573,890.39,216898753.7968985,-0.98984,2026-08-25T06:08:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058736,56904,205.29,968788.6930900001,0.0309,2026-08-25T06:08:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061794,50324,1.61,814379.4936947487,,2026-08-19T22:40:30.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01619658,25986,5.5,1604389.535864435,-0.02719,2026-08-25T06:08:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
seur,seur,sEUR,EUR,0.01848619,18393.83,0.924309,995003.8666365609,,2026-06-27T06:42:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.452526,0.0,680.29,0.0,0.20291,2026-08-25T06:08:20.000Z
