id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.678e-05,1052395,8301.91,18534124233.14,-0.15726,2026-09-17T10:31:20.000Z
stablr-euro,eurr,StablR Euro,EUR,0.059567,1021157,7.52,17143032.563007,,2026-09-16T23:16:00.000Z
vnx-euro,veur,VNX EURO,EUR,0.289208,799394,0.104,2764082.75105,,2026-06-21T12:25:40.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.14,595158,686.35,524148.3078995663,-0.15895,2026-09-17T10:31:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,417801,3297102,364332.5836,-0.51585,2026-09-17T10:31:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.056792,235907,0.00454543,4153902.7318629995,,2026-09-17T02:26:30.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.193609,213223,498.89,1101309.385417474,-0.38898,2026-09-17T10:31:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00032016,202102,401.38,631258753.7968985,0.03492,2026-09-17T10:31:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,183748,2771.45,160000.0,-0.53659,2026-09-17T10:31:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00062921,183101,9570.4,291000000.0,0.24186,2026-09-17T10:31:20.000Z
real-mxn,mxne,Real MXN,MXN,0.058417,83478,61.67,1428994.67,,2026-09-15T22:31:30.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.0077216,79892,12150.45,10346607.84432118,-0.24075,2026-09-17T10:31:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058885,57048,1556.08,968788.6930900001,-0.67216,2026-09-17T10:31:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,,2026-06-24T03:06:20.000Z
puso,phpm,Mento Philippine Peso,PHP,0.01594084,25774,4.0,1616827.365614742,,2026-09-15T20:36:10.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031878,21675,9.93,67994219.89493266,,2026-08-16T05:39:40.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.061663,678.39,1.83,11001.49053576554,,2026-09-14T20:57:50.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.443289,0.0,470.18,0.0,-1.30884,2026-09-17T10:31:20.000Z
